UUID_FAMILY;ORIGGPCD;ORIGGPFR;UUID_INGREDIENT;ORIGFDCD;UUID_CONTENT;LANG;ORIGFDNM
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;024AF1CB-B98B-46CA-8079-EDE4B616EBE0;27003;70D83E2D-C7E4-4211-96EB-D841DC1D4ACC;fr_FR;Carpe, crue, élevage
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;C0759F32-67F0-49E8-B1AF-0347F7BB0AB4;27008;F6243A29-D107-46A4-9BA8-49E5A2A5152E;fr_FR;Truite d'élevage, crue
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;45A45424-3F9F-4CA0-ACFB-B5E19352B5B5;27009;157BE6B7-BC2C-4AC7-AAD4-C55A7F851461;fr_FR;Truite arc en ciel, crue, élevage
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;C21FD4B5-7AA5-49CB-A54C-307760969660;27010;3CA22478-C30D-4F44-9465-995C94B47157;fr_FR;Perche, crue
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;65334F6F-FB35-4F75-9163-5835029C237F;27011;B53DEB0B-EB5D-40F3-98D2-83D68158620F;fr_FR;Brochet, cru
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;1C876717-BD3E-4387-92BC-5EB4E8D1CAE9;27012;B8EED52A-D2B3-4C5E-8D32-6A793F386CE7;fr_FR;Esturgeon, cru
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;64FA62D3-4D3D-443E-9723-18D9936AD0B9;27016;45CCAB06-5C04-489F-A34F-AA32AB5BDC29;fr_FR;Anguille, crue
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;FC74237F-93AA-48A8-9E4C-CE1424C67CBB;27017;33758EFA-27DE-439B-A63B-15B391D8CC10;fr_FR;Pangasius ou Poisson-chat, cru
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;DB479211-143A-428E-8F43-241FA6D149D8;27019;099FF2D6-4D31-4A78-8C88-794DADB78099;fr_FR;Tilapia, cru
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;56094A05-4712-4724-A23A-5366072340E8;27021;A06169B1-5B1B-4C42-9134-F27DC0EE0849;fr_FR;Truite saumonée, crue
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;7B09D7E6-51C3-4E55-9D4D-D7B01A9138F0;27023;F426703F-C603-4257-BC88-68D2A9AAE8FF;fr_FR;Lotte de rivière, crue
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;47E83EFF-E7C4-4284-8FA6-8017ACEA19F1;27024;C8D48D42-48E3-4C97-A1CE-C578FB48692A;fr_FR;Sandre, cru
54D1C1B2-41E8-4A90-8E6F-92D41467DB36;13.1;Poissons et batraciens crus;DC32683B-7AC2-4121-BD0C-10B3DA102F1B;27025;23BA18CA-2DEB-44C0-A128-ADFFA940B5C2;fr_FR;Perche du Nil, crue
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;FF3D53F4-08A4-41AA-9BC7-110F1796C3CF;25999;C8C91B5B-5099-4239-8232-EEBC7258051F;fr_FR;Anchois, filets roulés aux câpres, semi-conserve, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;F3359842-5A5E-4F17-B7DE-9F8A2263AE53;26000;12B51964-7046-4B18-8901-28920E65C89E;fr_FR;Anchois, filets à l'huile, semi-conserve, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;77F63310-E694-4586-8E4E-CA886F7B9FB3;26027;34DF8447-3293-4EB1-B4E1-9AAB970BD2F6;fr_FR;Pilchard, sauce tomate, appertisé, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;59BF7AB4-9D34-4BDA-A0A0-F175F26C1C5B;26034;86E13978-00A5-4647-917D-6206B858E03C;fr_FR;Sardine, à l'huile, appertisée, égouttée
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;0D5ACA93-DEBE-434E-BA38-ABE13CBB342A;26035;4D9747A0-9AF0-4F56-A102-76982E65AC67;fr_FR;Sardine, sauce tomate, appertisée, égouttée
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;D8B7EE5B-4702-4A9E-8377-6C4F3A088B2D;26039;90FA3F67-4581-4150-B036-F952CB8D54D0;fr_FR;Thon, au naturel, appertisé, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;16EFE29B-6B5C-4C5E-98E9-B6F79C294FE1;26040;302BC8C4-C6EB-4A5F-80E9-74CAFAC60073;fr_FR;Sardine, à l'huile d'olive, appertisée, égouttée
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;F3934C3F-BB40-421F-BF0B-4963581342B1;26071;118707AE-1308-40F2-BE14-71D0FF5AF912;fr_FR;Thon à l'huile, appertisé, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;EDFC3DD2-0394-4965-B003-B48C31C9FBEA;26077;D22868C7-F5CF-4ED5-95BD-53C053F5341A;fr_FR;Thon germon ou thon blanc, cuit à la vapeur sous pression
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;5DA2334F-B6CD-48BA-8C70-BDFA7BA50C1E;26086;EA6CE340-950C-41DC-B95F-44376613F302;fr_FR;Maquereau, filet sauce tomate, appertisé, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;F39CB3A9-AD3A-4484-9840-FB66F3654C09;26096;1D9B74E5-8362-4435-A982-660BBA7A6EBE;fr_FR;Maquereau, filet sauce moutarde, appertisé, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;129BE564-0A21-4052-92CD-FB4D8CAF4B01;26097;6DCF191D-6EA3-4EDC-9E52-26B758CC90D8;fr_FR;Maquereau, filet au vin blanc, appertisé, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;4DD42020-B870-42E0-AAE4-A419A5F2482E;26119;32691AEA-BE8C-4CB5-999D-297F2C1B6DBD;fr_FR;Saumon, appertisé, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;DD16BB76-6610-4623-B2DB-8982FEA13035;26123;CD45D7A7-7692-4436-BCF1-89EC118ED0D0;fr_FR;Maquereau, au naturel, appertisé, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;4FB39975-9366-41FA-AF95-878CE7827012;26142;4D593609-7019-4A63-80CB-A127B71E092D;fr_FR;Foie de morue, appertisé, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;7F790EF7-121A-43BF-B986-CC785A0A2421;26177;8C5CFF8A-8E89-47F8-A8D4-58BB2F326BE0;fr_FR;Anchois au sel (anchoité, semi-conserve)
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;5F2D8C4B-A0F2-40A4-B4B7-AD777F7A65B5;26179;EB0A6D6E-CFF9-4FC2-98D0-1C28DE6EE445;fr_FR;Thon germon ou thon blanc, à l'huile d'olive, appertisé, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;3CBB071C-E715-4ECC-9002-DD7DF9A6B179;26181;14F96DD0-DFD3-44C5-A895-919B8F12B4A5;fr_FR;Thon albacore ou thon jaune, au naturel, appertisé, égoutté
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;405E689F-1775-40A0-A903-104359094DDF;26231;D7229512-AC9A-4072-BDC7-15BE6A73FF17;fr_FR;Sardine, filets sans arêtes à l'huile d'olive, appertisés, égouttés
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;2A933F3D-8C0B-4583-A0E1-53020E1BFFAE;26242;6B76C1E6-F461-4128-8D5A-F568390FFBF9;fr_FR;Miettes de thon à la tomate, appertisées
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;C8C83EF1-D85C-497E-87E1-1E409B0CEEA5;26243;D62CE8CE-A6DD-41D6-B188-8F1660509D56;fr_FR;Thon, à la catalane ou à l'escabèche (sauce tomate), appertisé
1230F681-DF98-4B5A-A5E8-993F85437D1C;13.2;Produits à base de poissons appertisés;47EBA8DC-F701-4A4A-B770-5BC794CF3B7B;26245;757CF1D2-39BB-45DF-B5E1-EED5E4DEE968;fr_FR;Miettes de thon à l'huile, appertisées
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;920F0191-32C4-4B44-AEA8-66CC3DEB5A5D;26003;5E9E17EB-264F-435D-82DA-A37571C3DAC6;fr_FR;Carrelet ou plie, cuit à la vapeur
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;F1DEB82C-759B-4B74-89CF-F7DE025A834B;26008;93779AFA-93C6-4461-9F1B-E173AFA01CFF;fr_FR;Églefin, cuit à la vapeur
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;128D26AD-C35D-4F25-8D73-AAD8CC4ABBF4;26012;72D5B2FD-B691-4AEB-9A19-165E8986AE4E;fr_FR;Hareng, frit
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;302572D1-0928-463B-8AD0-734AB552060D;26014;474E9D2B-B78D-4D89-AC36-607D9F83C70E;fr_FR;Hareng, grillé/poêlé
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;7C2E91A0-3725-4E24-9637-DB4E22FC5D41;26015;D15C7075-2F56-42AB-8CE9-C8457E94ADBF;fr_FR;Lieu noir, cuit
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;149BCDD2-7260-4485-9CCA-652D7C30C163;26017;04E1F2D6-CA07-46B8-B5B2-96622EFE82AC;fr_FR;Limande-sole, cuite à la vapeur
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;46E0B2F4-4195-4B91-8304-A4C16E6450ED;26019;DEE13C75-2574-4098-A078-116EBCE24725;fr_FR;Maquereau, rôti/cuit au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;5F5C31F5-7E84-4E0A-8D5C-A5D58461EA85;26020;70473D79-8B7A-42CB-A94F-5CAC362FBBA4;fr_FR;Maquereau, frit
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;5A1C116F-F441-4FD7-96F0-96A3D69BF22A;26021;06914FFB-1C8B-4DBE-B5F6-B9019FABB2AF;fr_FR;Merlan, frit
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;CF7855E3-C58A-42EA-A67F-313E96932FB5;26022;0238AEE4-FC27-4051-A8EA-89209D0E4857;fr_FR;Merlan, cuit à la vapeur
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;2411B120-A33C-419C-B45D-9B736BD2B2AE;26023;201D4794-962F-4595-9F97-7E6840ED89D2;fr_FR;Cabillaud, rôti/cuit au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;8EA36B7D-83B2-4DB8-9D9F-745D70169C16;26024;46832B5C-D5AD-4295-A217-E8C00A0D8B33;fr_FR;Morue, salée, bouillie/cuite à l'eau
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;ED66F145-4990-4F3B-974B-62C765F269F3;26025;7AB49338-A78E-4CC0-B693-0B8AFE71F3E1;fr_FR;Cabillaud, cuit à la vapeur
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;33CE3BB1-8EFE-412B-ADB3-7E9AC946AB1F;26026;A6E1C756-8CBC-4569-A2E0-F6DBE436DF42;fr_FR;Mulet, rôti/cuit au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;6D14E09F-135F-4346-9892-9883D7A169DB;26031;696BA1FE-9E68-4E80-848B-5DADF8A89D0E;fr_FR;Raie, rôtie/cuite au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;0A87CE74-1330-46B2-9FE0-C9D63A18784B;26033;FCC39424-2656-409C-806C-33C883E3B5B9;fr_FR;Roussette ou petite roussette ou saumonette, cuite
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;638A3F8C-0105-4FC1-A09A-DF32599A4253;26038;2D91624C-81DC-4B83-A823-4705F99003C5;fr_FR;Saumon, cuit à la vapeur
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;29FB138E-139C-4223-B997-F8B3897D3C1C;26041;14B7FA98-E552-4C51-BD53-B82109935635;fr_FR;Thon, rôti/cuit au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;971FE437-C5FF-4E5B-B078-4470B5FB9DE1;26059;8911AAEE-8801-41A8-B5D5-E7EFB72777E9;fr_FR;Sole, cuite à la vapeur
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;E444C5F1-2ADD-4368-8F8C-D0249D086B71;26060;A5A56662-93F3-426E-95B5-7452E12777B9;fr_FR;Sole, rôtie/cuite au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;32030346-92CC-4803-82C4-B49057BFEDF3;26061;449AACDC-287C-4F9B-90F4-7F1665931831;fr_FR;Sole, bouillie/cuite à l'eau
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;47363753-816A-4688-88C0-2B66905865E8;26062;88363B4E-5854-4BCF-85B8-0280B85DAAE3;fr_FR;Sole, frite
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;24A66FFD-900D-4415-9B97-321347776956;26073;70B2706A-D5E1-4D5B-9BD2-F26EB7F6D253;fr_FR;Raie, cuite au court-bouillon
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;3EFADDC3-B7F8-427C-81B2-0B6FD6145038;26081;0EB0B40F-6DEE-4A71-9E57-A04B7091B0A5;fr_FR;Lotte ou baudroie, grillée/poêlée
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;D81F1475-0E26-40C4-9387-7F883CA24BCE;26093;F794794B-1F3E-4584-A6D8-114C9A8BF76B;fr_FR;Espadon, rôti/cuit au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;F5E56939-AF44-4225-B875-79AAF05CD8E0;26094;DC7FEF40-4737-4569-9F05-0E599B2ED564;fr_FR;Turbot, rôti/cuit au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;AA06E01C-3F2F-497A-BF4B-400A4D3F3CA4;26120;5F8C1688-DB73-454C-99E9-10E9F80EAF1E;fr_FR;Merlu, cuit à l'étouffée
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;4C749AC0-355E-4B9E-8EE6-63D0C390CFF8;26126;4CE3BD7F-5CEE-47F0-AB10-2B82581EC4F2;fr_FR;Églefin, grillé/poêlé
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;31785BF8-D931-4DB2-8CDA-4FAB215AC936;26136;4A2A637A-D32C-4E9B-A375-5A249D08CDDF;fr_FR;Sardine, grillée
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;A19AE729-4128-4122-948D-79F1AAEC9047;26147;36ACA64B-BC8B-4596-94D1-A55331F87AD2;fr_FR;Vivaneau, cuit
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;3878D908-0704-4FC5-A514-A90A2714BDB2;26148;980639CE-285A-4AC7-8D3D-5FFF0C860FA5;fr_FR;Rascasse, cuite à la vapeur
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;7B1A3E3A-8AFF-4417-8271-3C493F4AC8E0;26211;973DE6CB-996A-4743-807B-38EE90FCF6CA;fr_FR;Saumon, cuit au micro-ondes, élevage
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;8E0410A8-399D-4C4A-9BC3-19B7BFB7A85D;26217;8B680011-2CBB-49DD-AF27-0C6D540B6D88;fr_FR;Saumon, bouilli/cuit à l'eau, élevage
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;2D4B182A-6DAD-4494-9272-4E336A6C025F;26222;24AC842B-A39C-48F2-9581-57678B1B746A;fr_FR;Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;45A3C72C-FA4A-48CD-8B62-20EA0B008318;26229;C7767B0C-FDCF-4E0E-AB74-AE44D6C97C3B;fr_FR;Saumon, grillé/poêlé
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;6C1A999C-2BC4-48A6-BEF4-17E14449F59E;26230;E32C454B-D2A8-40B9-8E28-DFBECD23C40C;fr_FR;Saumon, élevage, rôti/cuit au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;AB64879A-DFD1-4D37-9111-115FFE4E3F6D;26234;FBEAEBE4-B5FF-4C4A-ABB2-A5FA737DBD18;fr_FR;Julienne ou Lingue, cuite
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;01AC8596-E536-40F3-80BF-561EB209E28F;26247;624E15FB-69F9-4A04-A44C-26F741A61D2C;fr_FR;Flétan du Groënland ou flétan noir ou flétan commun, cuit à la vapeur
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;332FBB32-A8B9-49E1-B16A-53100C01587C;27000;DF9D9FB7-3744-48ED-9275-E274510DBE42;fr_FR;Anguille, rôtie/cuite au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;F232921F-F79C-44AF-BA91-3C3982CEF0F2;27001;C639262C-87B7-4209-9D4A-B7F4394AE0EE;fr_FR;Anguille, bouillie/cuite à l'eau
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;28AE4210-B5B0-4D65-88E0-A217E0568E87;27002;FD4F373B-DE3B-4236-B8BE-CDC31DA5DF44;fr_FR;Brochet, rôti/cuit au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;4E0DBFDE-AA80-4C37-A892-2FA54847E951;27004;D91B84FF-DC9A-4E58-9129-C30B2F6DF208;fr_FR;Carpe, rôtie/cuite au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;7E6B8E49-5F95-4A0F-9787-0DC04C183174;27005;568D114C-25CA-4607-B1E7-415760CF5A75;fr_FR;Perche, rôtie/cuite au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;E370C89B-C43C-4770-B9E8-DDADD9A2CBA1;27006;6CBB953A-5D5D-473A-AC4A-AE877A518843;fr_FR;Truite, rôtie/cuite au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;0215A1DB-D9B0-4231-A118-94A4D62648D5;27007;A780C552-BA2F-45D6-9B7A-FA5115909269;fr_FR;Truite, cuite à la vapeur
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;1B309D21-CC8B-4078-92D6-D5F19E6FF4FD;27014;3486CA5D-6256-443C-8DC6-7D2F85E33A19;fr_FR;Truite arc en ciel, élevage, rôtie/cuite au four
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;06E7B852-ED94-42FF-82B3-1AF20B4F0DB9;27015;A9122800-131D-4099-960A-59D8918ACED7;fr_FR;Truite arc en ciel, élevage, cuite à la vapeur
BE851302-20FF-4447-B6F7-FA391FE4F633;13.3;Poissons et batraciens cuits;81487EC3-A6C9-4BD1-BEFA-23622CF87069;27030;76D7F9C4-EBEB-47F6-A72E-26E2F5E5B42C;fr_FR;Bar commun ou loup, rôti/cuit au four
C56DE0D2-185B-409D-B0FD-6065D66E4824;13.4;Poissons et crustacés panés ou en beignets;470A19C3-D07F-4E8F-BFA5-96B5BB2E81FB;10002;749FE38C-D6AF-4BE3-BFC9-85B5F8ACE0EF;fr_FR;Calmar ou Calamar ou encornet, à la romaine (beignet)
C56DE0D2-185B-409D-B0FD-6065D66E4824;13.4;Poissons et crustacés panés ou en beignets;59BE4146-FBB3-4DAA-B437-11BCCE15B74F;10012;A2F6654F-DE12-4B27-9F68-E8FBF10A1602;fr_FR;Langoustine, panée, frite
C56DE0D2-185B-409D-B0FD-6065D66E4824;13.4;Poissons et crustacés panés ou en beignets;5497A6CC-C791-48B0-A74A-8220536BC216;10023;53DD03AF-725D-40FC-A70F-ED1140C158A6;fr_FR;Beignet de crevette
C56DE0D2-185B-409D-B0FD-6065D66E4824;13.4;Poissons et crustacés panés ou en beignets;7EDCF7D3-DDE0-4D84-8881-F1E99A45CC59;25433;A075F53D-5C5A-4B66-A9AD-9982D9017548;fr_FR;Accra de poisson
C56DE0D2-185B-409D-B0FD-6065D66E4824;13.4;Poissons et crustacés panés ou en beignets;7EE0D6C9-9A95-49DB-B122-FFDF14AC08A5;26002;3FC07B3F-24A8-4405-B0F4-80C48AA91AD1;fr_FR;Carrelet ou plie, pané, frit
C56DE0D2-185B-409D-B0FD-6065D66E4824;13.4;Poissons et crustacés panés ou en beignets;53B789B5-C0DD-4667-BF41-E022269B578E;26016;03EACED3-DD35-4A5B-A910-932C66A3ABDE;fr_FR;Limande-sole, panée, frite
C56DE0D2-185B-409D-B0FD-6065D66E4824;13.4;Poissons et crustacés panés ou en beignets;24BBAA93-117E-4A8E-939F-459207ADA708;26028;BCECCB64-8B82-4E61-BFFF-79E040D5BE30;fr_FR;Poisson, croquette ou beignet ou nuggets, frit
C56DE0D2-185B-409D-B0FD-6065D66E4824;13.4;Poissons et crustacés panés ou en beignets;42F9BB57-29EB-4A9B-A4C9-9EB1D626F2D5;26029;4D99F04D-5034-46DE-8641-0FEAD86EC258;fr_FR;Poisson pané, surgelé, cru
C56DE0D2-185B-409D-B0FD-6065D66E4824;13.4;Poissons et crustacés panés ou en beignets;111C3C3D-6F14-4C80-82C3-FADB29A90EDF;26030;D08BDA65-8A3D-4205-8A8B-3C0EA2B506F8;fr_FR;Poisson pané, frit
C56DE0D2-185B-409D-B0FD-6065D66E4824;13.4;Poissons et crustacés panés ou en beignets;DD3BD82E-BF81-4A60-B956-121F97DAE2A5;26124;183E9C90-B2B9-495A-BCF4-45DFFDEA4B55;fr_FR;Merlan, pané
2E0B015C-5594-4ACF-B8E4-FE37B401C84E;13.5;Poissons fumés;86BF6EC0-631D-4C37-967D-E9BB0B5E1FD7;25998;B35EA058-F9EE-4B24-BB4C-1BAEBEEB20D0;fr_FR;Hareng fumé, filet, doux
2E0B015C-5594-4ACF-B8E4-FE37B401C84E;13.5;Poissons fumés;1E12FDD0-E578-4F8F-9851-7FD0E56B8F48;26013;9385BEDA-61C1-4452-B31B-99EC5BABA3FA;fr_FR;Hareng fumé, au naturel
2E0B015C-5594-4ACF-B8E4-FE37B401C84E;13.5;Poissons fumés;20FDCD50-E728-4192-AA18-CE9863F068C8;26037;8D15D493-674A-40B4-B88F-2D339777165B;fr_FR;Saumon fumé
2E0B015C-5594-4ACF-B8E4-FE37B401C84E;13.5;Poissons fumés;0C47AF53-D987-4080-B3D0-3D84EE49A8D2;26087;C34EB886-F8E8-4ADF-BBA6-458E4F94B4BC;fr_FR;Maquereau, fumé
2E0B015C-5594-4ACF-B8E4-FE37B401C84E;13.5;Poissons fumés;35D06740-B661-41C9-BFCC-9BBE8BEB68A7;26090;8DBE726D-ACFF-4C1B-A48C-E06E076517F9;fr_FR;Haddock (fumé) ou églefin fumé
2E0B015C-5594-4ACF-B8E4-FE37B401C84E;13.5;Poissons fumés;444D5710-0DCE-4BA3-A1D1-32ADB0825A4C;26152;EB422E04-068F-4E71-959C-A6EB6925999E;fr_FR;Lieu ou colin d'Alaska, fumé
2E0B015C-5594-4ACF-B8E4-FE37B401C84E;13.5;Poissons fumés;AFFE3378-9017-47F4-9E4C-08CEE62D54BA;26232;3693C087-1DA0-450A-9A31-C29F1035439B;fr_FR;Hareng fumé, à l'huile
2E0B015C-5594-4ACF-B8E4-FE37B401C84E;13.5;Poissons fumés;96433834-C863-4E7F-AF37-568C385C83FB;27029;A43AA17A-6418-473E-A5C9-BA57AC63D601;fr_FR;Truite d'élevage, fumée
DF9160E8-24C3-4A53-B643-ECF839802313;13.6;Autres produits à base de poisson (entrées);13623DA6-B67F-4542-BE0F-06CC1C72280E;8059;3758080D-F5A7-43E3-A015-F30A2E9893CD;fr_FR;Rillettes de crabe
DF9160E8-24C3-4A53-B643-ECF839802313;13.6;Autres produits à base de poisson (entrées);CCD5D43C-5C4E-4791-96CC-12FAD4687CE7;8081;634D07D9-A468-4803-834D-3905DD2B3EED;fr_FR;Rillettes de saumon
DF9160E8-24C3-4A53-B643-ECF839802313;13.6;Autres produits à base de poisson (entrées);91C1CDBA-11DC-43C7-89AD-5A0D4E250292;8082;115A6984-43CB-48C0-87C5-F0D6BF75432B;fr_FR;Rillettes de thon
DF9160E8-24C3-4A53-B643-ECF839802313;13.6;Autres produits à base de poisson (entrées);5B1A33B0-544A-4FB4-B1A6-AB327E1AD6AB;8083;0213207A-4231-40FB-97F0-A3B17E10EA15;fr_FR;Rillettes de maquereau
DF9160E8-24C3-4A53-B643-ECF839802313;13.6;Autres produits à base de poisson (entrées);C7087506-6A99-4B94-B02C-82CB4A337DF0;8291;DC6E2BD9-E556-4743-A0C9-2FE6A9807637;fr_FR;Terrine de poisson
DF9160E8-24C3-4A53-B643-ECF839802313;13.6;Autres produits à base de poisson (entrées);6BF3DBE4-36B8-4FA1-B4D6-0BFC50D2250B;8293;5EA814A3-24CD-44A4-9A6D-78D9E343C8FB;fr_FR;Tarama, préemballé
DF9160E8-24C3-4A53-B643-ECF839802313;13.6;Autres produits à base de poisson (entrées);ABB4ABF1-9268-4B25-B750-8594CFF4E3CC;10042;93CEA420-EC67-48AF-89CA-BFEBBFC6B642;fr_FR;Escargot en sauce au beurre persillé, cuit
DF9160E8-24C3-4A53-B643-ECF839802313;13.6;Autres produits à base de poisson (entrées);CBF69E5F-78F7-4211-9F3F-C5F7D2E1C03B;25537;733A4D9E-D04D-45E5-B18A-01081752DAFD;fr_FR;Carpaccio de saumon avec marinade
DF9160E8-24C3-4A53-B643-ECF839802313;13.6;Autres produits à base de poisson (entrées);94128DBE-AA5D-43D6-A738-F17801F74D54;26004;D745D11B-10E8-4AD2-BD18-7F359CCB6D71;fr_FR;Oeufs de lompe, semi-conserve
